ID,RAM,HDD,SSD1,SSD2,OS,CHIPSET,SCREEN SIZE,RESOLUTION,GRAPHICS CARD,GPU MEMORY,PRICE
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,333515
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,354323
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,325685
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,335732
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,338615
ThinkPad X1 EXTREME Gen2,8,0,2048.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,359423
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,243674
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,253721
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,256604
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,277412
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,248774
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,258821
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,261704
ThinkPad X1 EXTREME Gen2,16,0,256.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,282512
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,248881
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,258928
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,261811
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,282619
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,253981
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,264028
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,266911
ThinkPad X1 EXTREME Gen2,16,0,256.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,287719
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,252351
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,262398
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,265281
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,286089
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,257451
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,267498
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,270381
ThinkPad X1 EXTREME Gen2,16,0,256.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,291189
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,257559
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,267606
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,270489
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,291297
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,262659
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,272706
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,275589
ThinkPad X1 EXTREME Gen2,16,0,256.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,296397
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,287064
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,297111
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,299994
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,320802
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,292164
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,302211
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,305094
ThinkPad X1 EXTREME Gen2,16,0,256.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,325902
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,252352
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,262399
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,265282
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,286090
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,257452
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,267499
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,270382
ThinkPad X1 EXTREME Gen2,16,0,512.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,291190
ThinkPad X1 EXTREME Gen2,16,0,512.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,255822
ThinkPad X1 EXTREME Gen2,16,0,512.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,265869
ThinkPad X1 EXTREME Gen2,16,0,512.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,268752
ThinkPad X1 EXTREME Gen2,16,0,512.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,289560
ThinkPad X1 EXTREME Gen2,16,0,512.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,260922
ThinkPad X1 EXTREME Gen2,16,0,512.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,270969
ThinkPad X1 EXTREME Gen2,16,0,512.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,273852
ThinkPad X1 EXTREME Gen2,16,0,512.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,294660
ThinkPad X1 EXTREME Gen2,16,0,512.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,261030
ThinkPad X1 EXTREME Gen2,16,0,512.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,271077
ThinkPad X1 EXTREME Gen2,16,0,512.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,273960
ThinkPad X1 EXTREME Gen2,16,0,512.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,294768
ThinkPad X1 EXTREME Gen2,16,0,512.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,266130
ThinkPad X1 EXTREME Gen2,16,0,512.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,276177
ThinkPad X1 EXTREME Gen2,16,0,512.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,279060
ThinkPad X1 EXTREME Gen2,16,0,512.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,299868
ThinkPad X1 EXTREME Gen2,16,0,512.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,290535
ThinkPad X1 EXTREME Gen2,16,0,512.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,300582
ThinkPad X1 EXTREME Gen2,16,0,512.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,303465
ThinkPad X1 EXTREME Gen2,16,0,512.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,324273
ThinkPad X1 EXTREME Gen2,16,0,512.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,295635
ThinkPad X1 EXTREME Gen2,16,0,512.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,305682
ThinkPad X1 EXTREME Gen2,16,0,512.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,308565
ThinkPad X1 EXTREME Gen2,16,0,512.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,329373
ThinkPad X1 EXTREME Gen2,16,0,512.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,287064
ThinkPad X1 EXTREME Gen2,16,0,512.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,297111
ThinkPad X1 EXTREME Gen2,16,0,512.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,299994
ThinkPad X1 EXTREME Gen2,16,0,512.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,320802
ThinkPad X1 EXTREME Gen2,16,0,512.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,292164
ThinkPad X1 EXTREME Gen2,16,0,512.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,302211
ThinkPad X1 EXTREME Gen2,16,0,512.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,305094
ThinkPad X1 EXTREME Gen2,16,0,512.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,325902
ThinkPad X1 EXTREME Gen2,16,0,1024.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,252352
ThinkPad X1 EXTREME Gen2,16,0,1024.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,262399
ThinkPad X1 EXTREME Gen2,16,0,1024.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,265282
ThinkPad X1 EXTREME Gen2,16,0,1024.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,286090
ThinkPad X1 EXTREME Gen2,16,0,1024.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,257452
ThinkPad X1 EXTREME Gen2,16,0,1024.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,267499
ThinkPad X1 EXTREME Gen2,16,0,1024.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,270382
ThinkPad X1 EXTREME Gen2,16,0,1024.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,291190
ThinkPad X1 EXTREME Gen2,16,0,1024.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,257559
ThinkPad X1 EXTREME Gen2,16,0,1024.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,267606
ThinkPad X1 EXTREME Gen2,16,0,1024.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,270489
ThinkPad X1 EXTREME Gen2,16,0,1024.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,291297
ThinkPad X1 EXTREME Gen2,16,0,1024.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,262659
ThinkPad X1 EXTREME Gen2,16,0,1024.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,272706
ThinkPad X1 EXTREME Gen2,16,0,1024.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,275589
ThinkPad X1 EXTREME Gen2,16,0,1024.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,296397
ThinkPad X1 EXTREME Gen2,16,0,1024.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,261029
ThinkPad X1 EXTREME Gen2,16,0,1024.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,271076
ThinkPad X1 EXTREME Gen2,16,0,1024.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,273959
ThinkPad X1 EXTREME Gen2,16,0,1024.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,294767
ThinkPad X1 EXTREME Gen2,16,0,1024.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,266129
ThinkPad X1 EXTREME Gen2,16,0,1024.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,276176
ThinkPad X1 EXTREME Gen2,16,0,1024.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,279059
ThinkPad X1 EXTREME Gen2,16,0,1024.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,299867
ThinkPad X1 EXTREME Gen2,16,0,1024.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,266237
ThinkPad X1 EXTREME Gen2,16,0,1024.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,276284
ThinkPad X1 EXTREME Gen2,16,0,1024.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,279167
ThinkPad X1 EXTREME Gen2,16,0,1024.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,299975
ThinkPad X1 EXTREME Gen2,16,0,1024.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,271337
ThinkPad X1 EXTREME Gen2,16,0,1024.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,281384
ThinkPad X1 EXTREME Gen2,16,0,1024.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,284267
ThinkPad X1 EXTREME Gen2,16,0,1024.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,305075
ThinkPad X1 EXTREME Gen2,16,0,1024.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,295742
ThinkPad X1 EXTREME Gen2,16,0,1024.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,305789
ThinkPad X1 EXTREME Gen2,16,0,1024.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,308672
ThinkPad X1 EXTREME Gen2,16,0,1024.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,329480
ThinkPad X1 EXTREME Gen2,16,0,1024.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,300842
ThinkPad X1 EXTREME Gen2,16,0,1024.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,310889
ThinkPad X1 EXTREME Gen2,16,0,1024.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,313772
ThinkPad X1 EXTREME Gen2,16,0,1024.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,334580
ThinkPad X1 EXTREME Gen2,16,0,2048.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,281857
ThinkPad X1 EXTREME Gen2,16,0,2048.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,291904
ThinkPad X1 EXTREME Gen2,16,0,2048.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,294787
ThinkPad X1 EXTREME Gen2,16,0,2048.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,315595
ThinkPad X1 EXTREME Gen2,16,0,2048.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,286957
ThinkPad X1 EXTREME Gen2,16,0,2048.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,297004
ThinkPad X1 EXTREME Gen2,16,0,2048.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,299887
ThinkPad X1 EXTREME Gen2,16,0,2048.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,320695
ThinkPad X1 EXTREME Gen2,16,0,2048.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,287064
ThinkPad X1 EXTREME Gen2,16,0,2048.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,297111
ThinkPad X1 EXTREME Gen2,16,0,2048.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,299994
ThinkPad X1 EXTREME Gen2,16,0,2048.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,320802
ThinkPad X1 EXTREME Gen2,16,0,2048.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,292164
ThinkPad X1 EXTREME Gen2,16,0,2048.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,302211
ThinkPad X1 EXTREME Gen2,16,0,2048.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,305094
ThinkPad X1 EXTREME Gen2,16,0,2048.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,325902
ThinkPad X1 EXTREME Gen2,16,0,2048.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,290534
ThinkPad X1 EXTREME Gen2,16,0,2048.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,300581
ThinkPad X1 EXTREME Gen2,16,0,2048.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,303464
ThinkPad X1 EXTREME Gen2,16,0,2048.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,324272
ThinkPad X1 EXTREME Gen2,16,0,2048.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,295634
ThinkPad X1 EXTREME Gen2,16,0,2048.00,512.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,305681
ThinkPad X1 EXTREME Gen2,16,0,2048.00,512.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,308564
ThinkPad X1 EXTREME Gen2,16,0,2048.00,512.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,329372
ThinkPad X1 EXTREME Gen2,16,0,2048.00,1024.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,295742
ThinkPad X1 EXTREME Gen2,16,0,2048.00,1024.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,305789
ThinkPad X1 EXTREME Gen2,16,0,2048.00,1024.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,308672
ThinkPad X1 EXTREME Gen2,16,0,2048.00,1024.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,329480
ThinkPad X1 EXTREME Gen2,16,0,2048.00,1024.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,300842
ThinkPad X1 EXTREME Gen2,16,0,2048.00,1024.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,310889
ThinkPad X1 EXTREME Gen2,16,0,2048.00,1024.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,313772
ThinkPad X1 EXTREME Gen2,16,0,2048.00,1024.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,334580
ThinkPad X1 EXTREME Gen2,16,0,2048.00,2048.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,325247
ThinkPad X1 EXTREME Gen2,16,0,2048.00,2048.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,335294
ThinkPad X1 EXTREME Gen2,16,0,2048.00,2048.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,338177
ThinkPad X1 EXTREME Gen2,16,0,2048.00,2048.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,358985
ThinkPad X1 EXTREME Gen2,16,0,2048.00,2048.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,330347
ThinkPad X1 EXTREME Gen2,16,0,2048.00,2048.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,340394
ThinkPad X1 EXTREME Gen2,16,0,2048.00,2048.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,343277
ThinkPad X1 EXTREME Gen2,16,0,2048.00,2048.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,364085
ThinkPad X1 EXTREME Gen2,32,0,256.00,0.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,253113
ThinkPad X1 EXTREME Gen2,32,0,256.00,0.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,263160
ThinkPad X1 EXTREME Gen2,32,0,256.00,0.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,266043
ThinkPad X1 EXTREME Gen2,32,0,256.00,0.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,286851
ThinkPad X1 EXTREME Gen2,32,0,256.00,0.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,258213
ThinkPad X1 EXTREME Gen2,32,0,256.00,0.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,268260
ThinkPad X1 EXTREME Gen2,32,0,256.00,0.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,271143
ThinkPad X1 EXTREME Gen2,32,0,256.00,0.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,291951
ThinkPad X1 EXTREME Gen2,32,0,256.00,256.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,258320
ThinkPad X1 EXTREME Gen2,32,0,256.00,256.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,268367
ThinkPad X1 EXTREME Gen2,32,0,256.00,256.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,271250
ThinkPad X1 EXTREME Gen2,32,0,256.00,256.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,292058
ThinkPad X1 EXTREME Gen2,32,0,256.00,256.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,263420
ThinkPad X1 EXTREME Gen2,32,0,256.00,256.00,Windows-Pro,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,273467
ThinkPad X1 EXTREME Gen2,32,0,256.00,256.00,Windows-Pro,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,276350
ThinkPad X1 EXTREME Gen2,32,0,256.00,256.00,Windows-Pro,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,297158
ThinkPad X1 EXTREME Gen2,32,0,256.00,512.00,Windows-Home,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,261790
ThinkPad X1 EXTREME Gen2,32,0,256.00,512.00,Windows-Home,Intel-i5-9-9400,15.6,UHD Touch,GTX 1650,4,271837
ThinkPad X1 EXTREME Gen2,32,0,256.00,512.00,Windows-Home,Intel-i7-9-9750,15.6,UHD Touch,GTX 1650,4,274720
ThinkPad X1 EXTREME Gen2,32,0,256.00,512.00,Windows-Home,Intel-i7-9-9850,15.6,UHD Touch,GTX 1650,4,295528
ThinkPad X1 EXTREME Gen2,32,0,256.00,512.00,Windows-Pro,Intel-i5-9-9300,15.6,UHD Touch,GTX 1650,4,266890
